zip_code,lat,lng
27317,35.8407367,-79.8024987
27320,36.3416434,-79.6575265
27325,35.4630868,-79.5840912
27326,36.4641162,-79.556845
27330,35.5144078,-79.195453
27332,35.3847044,-79.1372155
27340,35.9458726,-79.317167
27341,35.5237595,-79.6959088
27343,36.5037281,-79.0914776
27344,35.7222653,-79.4336905
27349,35.9013125,-79.416062
27350,35.8082528,-79.8882126
27355,35.7949664,-79.5740072
27356,35.436865,-79.8042722
27357,36.2665997,-79.9706249
27358,36.228232,-79.8800606
27360,35.8605804,-80.0992879
27370,35.8092804,-79.9780246
27371,35.4068545,-79.9681443
27376,35.2391657,-79.5350596
27377,36.0426748,-79.6087292
27379,36.3740995,-79.3345125
27401,36.0691403,-79.7651594
27403,36.0659733,-79.8243831
27405,36.1149213,-79.7370298
27406,36.0005423,-79.7646767
27407,36.0085987,-79.8781604
27408,36.1036674,-79.8137118
27409,36.1037293,-79.9398298
27410,36.1175232,-79.8942388
27455,36.1875086,-79.8176771
27501,35.4849414,-78.6845701
27502,35.7152505,-78.9209925
27503,36.1529484,-78.8844851
27504,35.4003087,-78.5182779
27505,35.4234748,-79.0010289
27507,36.5135422,-78.5694937
27508,35.9568736,-78.2481439
27509,36.1186397,-78.7810008
27510,35.9157825,-79.0826045
27511,35.7634143,-78.7885275
27513,35.8021021,-78.8027192
27514,35.9667398,-79.0494189
27516,35.9061971,-79.1548546
27517,35.850468,-79.0231215
27518,35.7311385,-78.7732063
27519,35.8085778,-78.8833259
27520,35.6197265,-78.4770166
27521,35.4121205,-78.655865
27522,36.105618,-78.6752024
27523,35.7736176,-78.9569261
27524,35.3945634,-78.3875948
27525,36.1361087,-78.4580983
27526,35.5440099,-78.8298236
27527,35.6539485,-78.3817153
27529,35.6556249,-78.5849057
27530,35.3811744,-78.062514
27531,35.3429937,-77.9644113
27534,35.3734778,-77.8966663
27536,36.3267306,-78.4091249
27537,36.3718013,-78.3978783
27539,35.6765368,-78.8134439
27540,35.6150623,-78.8915593
27541,36.2648617,-79.0832168
27542,35.6182928,-78.1368384
27544,36.19973,-78.4465588
27545,35.7837196,-78.4782383
27546,35.3853173,-78.8621072
27549,36.1016627,-78.2322327
27551,36.4328431,-78.0501696
27553,36.4865001,-78.3027929
27555,35.5626828,-78.2041333
27556,36.4083899,-78.3147482
27557,35.7791351,-78.1985117
27559,35.6282135,-79.102818
27560,35.8578917,-78.8276978
27562,35.6404476,-78.990037
27563,36.4157095,-78.2293878
27565,36.3616505,-78.6489525
27568,35.5101241,-78.2450994
27569,35.4290655,-78.1827489
27571,35.9194904,-78.4580363
27572,36.2551055,-78.877494
27573,36.3965971,-78.9760992
27574,36.478361,-78.8649113
27576,35.5775242,-78.2613111
27577,35.4896375,-78.3328938
27581,36.1996085,-78.7289853
27582,36.4673241,-78.5765877
27583,36.2929577,-78.9353616
27587,35.986719,-78.5543506
27589,36.3225409,-78.133484
27591,35.7841704,-78.3889829
27592,35.5573559,-78.6722454
27596,35.9999024,-78.4350891
27597,35.8410151,-78.3026803
27601,35.773632,-78.6344575
27603,35.6644179,-78.6527507
27604,35.8227886,-78.5616482
27605,35.7906092,-78.6545944
27606,35.7423228,-78.7154778
27607,35.8131064,-78.7211751
27608,35.8090465,-78.647228
27609,35.8437652,-78.6336426
27610,35.7444001,-78.5462783
27612,35.8557529,-78.7070377
27613,35.9261018,-78.7114141
27614,35.9459267,-78.6194916
27615,35.8985001,-78.6354854
27616,35.8667337,-78.541216
27617,35.9078754,-78.7729605
27701,35.9992399,-78.8979435
27703,35.9592533,-78.8068267
27704,36.0424458,-78.8287706
27705,36.022136,-78.975659
27707,35.954525,-78.953317
27709,35.9243928,-78.8327642
27712,36.0954756,-78.9040834
27713,35.8950398,-78.9237474
27801,35.913445,-77.7257001
27803,35.9030511,-77.8561724
27804,35.9891455,-77.8426752
27805,36.2077409,-77.0842476
27806,35.3049988,-76.7560671
27807,35.8045138,-78.0955371
27808,35.4670889,-76.7597523
27809,36.0167767,-77.7416186
27810,35.5317309,-76.5255059
27812,35.8156194,-77.36924
27813,35.6346992,-77.9377171
27814,35.3986625,-76.9188076
27816,36.1089915,-78.0703188
27817,35.4479823,-77.0720023
27818,36.4997246,-77.0185047
27819,35.8159939,-77.4549409
27820,36.4215147,-77.241567
27821,35.3220663,-76.874087
27822,35.8070123,-77.8404574
27823,36.2096532,-77.7137329
27824,35.5132087,-76.0371719
27825,35.8328044,-77.1744239
27826,35.5954579,-76.2062215
27827,35.6966358,-77.5132388
27828,35.5851519,-77.5771936
27829,35.6839656,-77.6264673
27830,35.564168,-77.9503093
27831,36.4630865,-77.5705527
27832,36.5198095,-77.7401282
27834,35.6572964,-77.3791865
27837,35.5138651,-77.2045997
27839,36.284912,-77.5568798
27840,35.9826887,-77.2145987
27841,35.9085009,-77.2763191
27842,36.5267486,-77.8519876
27843,35.9955596,-77.3999904
27844,36.2494969,-77.9431558
27845,36.3712674,-77.4399895
27846,35.7585682,-76.8975274
27847,36.1831685,-77.1946679
27849,36.0773056,-77.2150252
27850,36.4123906,-77.8801914
27851,35.6400827,-78.0306782
27852,35.7504591,-77.6369312
27853,36.5085797,-77.2856263
27855,36.4156008,-77.069301
27856,36.0136803,-77.9805742
27857,35.9727932,-77.2862535
27858,35.53175,-77.2838877
27860,35.6500611,-76.6761973
27861,35.8148464,-77.3202069
27862,36.4901753,-77.1882913
27863,35.4881439,-77.9717295
27864,35.8070337,-77.6513723
27865,35.6562389,-76.8516046
27866,36.5198691,-77.5145649
27869,36.2671048,-77.313433
27870,36.4189326,-77.7157597
27871,35.802069,-77.2605648
27872,36.1927548,-77.253865
27873,35.6535918,-77.7752323
27874,36.1301077,-77.3932251
27875,35.4557061,-76.5046668
27876,36.4719953,-77.3913319
27878,35.8668795,-77.8349287
27879,35.5743905,-77.2794863
27880,35.7307363,-78.0805886
27881,35.9784143,-77.4365733
27882,35.9416547,-78.1155977
27883,35.6005358,-77.8036965
27884,35.70352,-77.2666351
27885,35.3864143,-76.2858565
27886,35.9045333,-77.5116578
27888,35.5892768,-77.7159502
27889,35.582322,-77.0123373
27890,36.41418,-77.5877454
27891,36.0977349,-77.7427892
27892,35.8123188,-77.0516301
27893,35.688948,-77.8966759
27896,35.7907659,-77.9767325
27897,36.3249877,-77.2107009
27909,36.2886055,-76.2687339
27910,36.2900658,-76.9931848
27915,35.3369498,-75.5172663
27916,36.3220117,-75.915131
27917,36.3551446,-75.9974806
27919,36.3081713,-76.5042828
27920,35.2595178,-75.5532692
27921,36.3520615,-76.1879288
27922,36.3167553,-76.8422097
27923,36.3962447,-75.9311165
27924,36.1684466,-76.8325206
27925,35.856141,-76.1938368
27926,36.5051154,-76.6049251
27927,36.3413482,-75.8525761
27928,35.8245393,-76.4386563
27929,36.433134,-75.9882205
27932,36.1007859,-76.6108137
27935,36.4310793,-76.8680919
27936,35.2394235,-75.5645807
27937,36.5043343,-76.7807332
27938,36.3842963,-76.7160005
27939,36.2384306,-75.8430841
27941,36.1025281,-75.8168956
27942,36.2973677,-76.7506535
27943,35.2244321,-75.6789026
27944,36.1734313,-76.4212641
27946,36.3634348,-76.6015361
27947,36.2169585,-75.8915783
27948,36.0192288,-75.6921723
27949,36.1089094,-75.7605135
27950,36.5096943,-75.9963818
27953,35.7799847,-75.8813657
27954,35.9101229,-75.6778774
27956,36.4015761,-76.0007254
27957,36.0662974,-76.7590589
27958,36.4842975,-76.1383505
27959,35.8869432,-75.6064016
27960,35.0732314,-75.9985272
27962,35.7904642,-76.7447428
27964,36.0830464,-75.8062139
27965,36.292401,-75.930873
27966,36.1497429,-75.8022624
27967,36.2294676,-76.9049556
27968,35.7324177,-75.5099083
27970,35.8391402,-76.6504039
27972,35.5524576,-75.4712987
27973,36.371209,-76.0555145
27974,36.2430217,-75.9895047
27976,36.4878661,-76.3506868
27978,35.7274052,-75.7398719
27979,36.4367677,-76.5606792
27980,36.2453245,-76.6193853
27981,35.8528554,-75.6374238
27982,35.5652349,-75.4661004
27983,35.9704604,-76.9218706
27985,36.2116032,-76.4566738
27986,36.3890047,-76.9182123
28001,35.3385523,-80.208179
28006,35.4104442,-81.0922522
28007,35.1045904,-80.109911
28009,35.4078461,-80.1071954
28012,35.2115037,-81.0378653
28016,35.3149323,-81.2832924
28017,35.2470822,-81.6706821
28018,35.4857268,-81.7903962
28019,35.2767015,-81.7877065
28020,35.525046,-81.6414133
28021,35.4007738,-81.4033457
28023,35.5677137,-80.6022582
28025,35.382677,-80.5234671
28027,35.406991,-80.6859573
28031,35.4720974,-80.9003584
28032,35.2330332,-81.0795134
28033,35.4192696,-81.3282532
28034,35.3536638,-81.178943
28036,35.4805467,-80.7925395
28037,35.4957005,-81.0183978
28039,35.6788345,-80.437427
28040,35.3891952,-81.7581348
28043,35.3062408,-81.8726002
28052,35.2146561,-81.2332272
28054,35.2628786,-81.1490754
28056,35.2169359,-81.1250034
28071,35.5176299,-80.3162908
28072,35.6140703,-80.4452051
28073,35.1985739,-81.483781
28075,35.3027481,-80.6399371
28076,35.2591551,-81.788612
28077,35.404802,-81.2027704
28078,35.4052864,-80.8640198
28079,35.1147101,-80.6004235
28080,35.4567463,-81.1056852
28081,35.5028157,-80.670173
28083,35.4896025,-80.5806679
28086,35.2442449,-81.3778324
28088,35.5442759,-80.614646
28089,35.3182334,-81.6595744
28090,35.454659,-81.5595547
28091,34.9873922,-79.9330024
28092,35.485761,-81.2545581
28097,35.2967142,-80.393052
28098,35.2711353,-81.1007866
28101,35.2580987,-81.0780628
28102,34.8184315,-79.9722653
28103,34.9989334,-80.3513092
28104,35.0605681,-80.6928355
28105,35.1155657,-80.7139256
28107,35.2529643,-80.5180342
28108,34.9347808,-80.6811826
28109,35.4969656,-80.2885297
28110,35.0660436,-80.5090891
28112,34.8899247,-80.5495475
28114,35.2304413,-81.7477022
28115,35.5859097,-80.7724637
28117,35.5656948,-80.8983348
28119,34.8510779,-80.0169854
28120,35.3286851,-81.0263847
28124,35.3997385,-80.4086309
28125,35.6590253,-80.698613
28127,35.4743027,-80.1905814
28128,35.210696,-80.154523
28129,35.2316626,-80.3271623
28133,34.8449256,-80.2656808
28134,35.0873607,-80.8961403
28135,35.0297599,-80.2172755
28137,35.5631093,-80.2363908
28138,35.5144413,-80.4373538
28139,35.3483631,-81.9947373
28144,35.7066848,-80.4647885
28146,35.6192426,-80.3933453
28147,35.6810598,-80.5630152
28150,35.3427033,-81.5762477
28152,35.2427201,-81.599412
28159,35.6947524,-80.4318731
28160,35.361006,-81.9223323
28163,35.2074944,-80.4285149
28164,35.3894436,-81.0371355
28166,35.6803432,-80.8681785
28167,35.5067511,-81.9672846
28168,35.5523598,-81.4250715
28169,35.3584703,-81.4293951
28170,34.9987143,-80.0987845
28173,34.9161547,-80.7314151
28174,34.9690354,-80.4395803
28202,35.2272706,-80.8441938
28203,35.2081855,-80.8591068
28204,35.2146195,-80.827014
28205,35.2187914,-80.7896014
28206,35.2561268,-80.8209986
28207,35.1941483,-80.824585
28208,35.2304657,-80.9072433
28209,35.1787136,-80.8539849
28210,35.1305086,-80.8566848
28211,35.1663423,-80.7972848
28212,35.1877026,-80.7445563
28213,35.2859857,-80.734388
28214,35.2752524,-80.9681437
28215,35.2449791,-80.693471
28216,35.3121032,-80.8887111
28217,35.1688958,-80.9082852
28226,35.1026974,-80.8221293
28227,35.1895673,-80.6454082
28244,35.2246045,-80.8430938
28262,35.3220615,-80.7399806
28269,35.3373126,-80.8034723
28270,35.1120788,-80.7644146
28273,35.1273576,-80.9468458
28277,35.0528748,-80.8175517
28278,35.1334323,-81.0093567
28280,35.2263318,-80.8430911
28282,35.2248153,-80.8452767
28301,35.0747996,-78.8842572
28303,35.0856441,-78.9593635
28304,35.025528,-78.9896043
28305,35.0526089,-78.9072444
28306,34.9584949,-78.8968484
28307,35.1385594,-78.9818866
28308,35.1715497,-79.017085
28310,35.1634711,-79.037914
28311,35.1677694,-78.888697
28312,34.9477518,-78.7381328
28314,35.0529849,-79.0294532
28315,35.1173051,-79.4315318
28318,35.0198727,-78.6135741
28320,34.5581217,-78.7727155
28323,35.3147909,-78.8343758
28325,35.1539221,-78.1041384
28326,35.2690467,-79.1546887
28327,35.3546162,-79.4164941
28328,35.0035028,-78.3379243
28330,34.9095965,-79.8219798
28332,34.6590486,-78.7379111
28333,35.2861315,-78.017373
28334,35.2722079,-78.5681041
28337,34.6570466,-78.5615591
28338,35.1075132,-79.7596408
28339,35.3105403,-78.7327468
28340,34.4713541,-79.1344225
28341,35.1198759,-78.1744371
28342,35.1911833,-78.6512623
28343,34.7573616,-79.5648752
28344,35.1604989,-78.6245754
28345,34.8702885,-79.6657212
28347,35.0622656,-79.6316618
28348,34.9149737,-78.92702
28349,34.9811588,-77.9270592
28350,35.2431589,-79.3140177
28351,34.84827,-79.5638542
28352,34.7678422,-79.45173
28356,35.2370202,-78.7903957
28357,34.9018879,-79.0827662
28358,34.6078575,-78.9347722
28360,34.6703285,-79.07494
28363,34.9607817,-79.5546618
28364,34.7079278,-79.3226759
28365,35.172565,-78.0523571
28366,35.2302279,-78.3620142
28367,35.1727368,-79.7252551
28369,34.4233734,-79.0294163
28371,34.903171,-78.9795697
28372,34.6968719,-79.1776204
28373,35.0934699,-79.485597
28374,35.1974537,-79.4629593
28375,34.4757438,-79.038553
28376,34.9924066,-79.2426421
28377,34.8268789,-79.2132416
28379,34.9302788,-79.7786327
28382,34.9713077,-78.5177254
28383,34.5769736,-79.2626955
28384,34.7969368,-78.9610007
28385,35.0500079,-78.4772298
28386,34.8536194,-79.1296155
28387,35.1791223,-79.3764114
28390,35.2194866,-78.9559731
28391,35.0216292,-78.698798
28392,34.7353288,-78.8009555
28393,34.9810873,-78.1894802
28394,35.21745,-79.2415389
28395,35.1385111,-78.741362
28396,34.9141625,-79.3974818
28398,34.9897763,-78.0641508
28399,34.7845233,-78.7090118
28401,34.2721452,-77.9620176
28403,34.2216915,-77.8806326
28405,34.2631818,-77.8663796
28409,34.15512,-77.8621605
28411,34.3018088,-77.7930894
28412,34.1437565,-77.9281523
28420,34.0736768,-78.4838503
28421,34.5051233,-78.167047
28422,34.0263697,-78.1893118
28423,34.3086569,-78.3933503
28424,34.2902871,-78.6996815
28425,34.5620552,-77.896281
28428,34.0468549,-77.9096729
28429,34.3412113,-77.9002163
28430,34.3034369,-78.9453671
28431,34.314321,-78.8395033
28432,34.1680331,-78.7587093
28433,34.4885046,-78.6166728
28434,34.468325,-78.4654847
28435,34.4059549,-78.1092291
28436,34.2751015,-78.2672154
28438,34.4094826,-78.9188439
28439,34.2868155,-79.0013821
28441,34.811462,-78.4274145
28442,34.2829243,-78.6134284
28443,34.4450362,-77.6757117
28444,34.6883051,-78.319958
28445,34.4839684,-77.5563172
28447,34.6222971,-78.2773271
28448,34.5201582,-78.3631753
28449,33.9788113,-77.9337426
28450,34.324418,-78.5152646
28451,34.2298178,-78.0893832
28452,33.9916026,-78.5495703
28453,34.8864395,-78.0762563
28454,34.6781262,-77.6508708
28455,34.1116567,-78.6317958
28456,34.3749726,-78.287201
28457,34.449598,-77.8866376
28458,34.8147766,-78.0907903
28460,34.5412978,-77.418235
28461,33.9673192,-78.0587435
28462,34.0264909,-78.2896612
28463,34.1097638,-78.7764633
28464,34.7822401,-78.0210907
28465,33.9123174,-78.102548
28466,34.741253,-77.8756513
28467,33.9179874,-78.5919532
28468,33.8996496,-78.5192079
28469,33.9264278,-78.4668196
28470,33.9641837,-78.4035472
28472,34.2990497,-78.6911712
28478,34.6428397,-78.0420386
28479,34.1006879,-78.0165108
28480,34.2257338,-77.7973339
28501,35.2423178,-77.5141508
28504,35.2245633,-77.634868
28508,35.0996682,-77.8247884
28510,34.9876125,-76.8044609
28511,34.9011161,-76.3457626
28512,34.7121515,-76.7934157
28513,35.4415023,-77.3888572
28515,35.1840679,-76.6993872
28516,34.9051262,-76.5528345
28518,34.8948228,-77.7474933
28519,35.1197255,-77.026974
28520,34.9942101,-76.3233069
28521,34.8179021,-77.7366182
28523,35.2113567,-77.2846008
28524,34.7909389,-76.4685636
28525,35.1322914,-77.6866724
28526,35.2612325,-77.3719338
28527,35.2594626,-77.0304438
28528,34.7320575,-76.5386617
28529,35.0705267,-76.8547598
28530,35.3747684,-77.4152974
28531,34.69804,-76.5555652
28532,34.8960133,-76.8907881
28533,34.9028691,-76.9014729
28537,35.2376807,-76.5258116
28538,35.4166449,-77.5650767
28539,34.6941424,-77.2030636
28540,34.754982,-77.5037939
28543,34.736059,-77.3756213
28544,34.7180905,-77.3086686
28546,34.7991559,-77.3561647
28547,34.6690245,-77.3669701
28551,35.3213229,-77.7808558
28552,35.3037949,-76.5558011
28553,34.7296001,-76.5123757
28554,35.4784811,-77.5861223
28555,34.8633638,-77.2218648
28556,35.1140025,-76.6255826
28557,34.7389597,-76.7492317
28560,35.1267079,-76.9776045
28562,35.081631,-77.1268925
28570,34.7814865,-76.8574973
28571,35.0707729,-76.6892401
28572,35.0278953,-77.7364173
28573,34.9850696,-77.1488419
28574,34.8789308,-77.5895879
28575,34.7079589,-76.8835678
28577,34.8648374,-76.3731881
28578,35.196952,-77.8569721
28579,34.7590989,-76.5102942
28580,35.4532739,-77.6795384
28581,34.8442584,-76.4355528
28582,34.7482839,-77.1504581
28583,35.1387561,-76.741543
28584,34.7367665,-77.0776191
28585,35.0769231,-77.4124055
28586,35.313558,-77.1674973
28587,35.1927299,-76.6616608
28589,34.8128583,-76.5050584
28590,35.5206825,-77.4166606
28594,34.6899038,-76.9696881
28601,35.7723925,-81.3266586
28602,35.669886,-81.3892082
28604,36.1802802,-81.8591508
28605,36.1296322,-81.6949293
28606,36.0534868,-81.3221743
28607,36.2180052,-81.6521384
28609,35.6716919,-81.0556041
28610,35.7303237,-81.1353054
28611,36.0109549,-81.7352538
28612,35.6503914,-81.5375599
28613,35.7376873,-81.2076814
28615,36.4586802,-81.6606175
28616,36.0230706,-81.9201909
28617,36.4807024,-81.3619794
28618,36.2081657,-81.5167686
28619,35.7586026,-81.6024944
28621,36.2756505,-80.9146243
28622,36.1926763,-81.9473326
28623,36.5345118,-80.9714916
28624,36.1283564,-81.4117752
28625,35.869567,-80.8896402
28626,36.2925767,-81.5176324
28627,36.4555549,-81.0044371
28628,35.7263288,-81.7851068
28629,36.3404258,-81.3644398
28630,35.8319756,-81.420172
28631,36.5474764,-81.4103559
28634,35.9728007,-80.7571734
28635,36.3054634,-81.126045
28636,35.9394262,-81.0634332
28637,35.7180044,-81.419361
28638,35.8450928,-81.4779384
28640,36.4048731,-81.3993974
28642,36.2183985,-80.8203118
28643,36.5290589,-81.5408788
28644,36.4262184,-81.2779695
28645,35.9788454,-81.547834
28646,36.0733302,-81.8470935
28647,35.9380838,-81.9729931
28649,36.3359905,-81.2120691
28650,35.5714262,-81.1583902
28651,36.3062145,-81.3087831
28652,36.1000316,-81.9871702
28654,36.0585125,-81.159309
28655,35.7632655,-81.7498616
28657,36.0219928,-81.9424253
28658,35.6376189,-81.2358434
28659,36.2159592,-81.1481686
28660,35.9686146,-80.856248
28662,36.0215163,-81.8991214
28663,36.5320301,-81.3094085
28665,36.2098343,-81.3754737
28666,35.7252712,-81.4706616
28667,35.7714527,-81.4261542
28668,36.4070545,-80.9904852
28669,36.2234452,-80.9898176
28670,36.1943084,-80.9124936
28671,35.7526697,-81.5278976
28672,36.4833867,-81.3266212
28673,35.6177168,-80.9987579
28675,36.5031607,-81.1350302
28676,36.3318602,-80.8553405
28677,35.7380994,-80.9260886
28678,35.8217187,-81.0608438
28679,36.2612113,-81.8283785
28681,35.9226781,-81.2230575
28682,35.5882545,-80.9651531
28683,36.3904389,-80.9110068
28684,36.3348236,-81.6082007
28685,36.3607918,-81.0598322
28689,36.0365554,-80.9408956
28690,35.7327346,-81.5742303
28692,36.2675377,-81.808495
28693,36.4717725,-81.5590085
28694,36.3663365,-81.4680158
28697,36.134008,-81.1657208
28698,36.340894,-81.7362449
28701,35.7050981,-82.6364673
28702,35.4056017,-83.6052421
28704,35.4575836,-82.5803592
28705,36.032692,-82.1562383
28707,35.3973295,-83.0658716
28708,35.2713157,-82.8626203
28709,35.7715987,-82.3818323
28711,35.6052711,-82.2918544
28712,35.173309,-82.7708277
28713,35.373495,-83.4959895
28714,35.8894554,-82.3041188
28715,35.5119658,-82.7117015
28716,35.4393308,-82.847944
28717,35.0494616,-83.0933649
28718,35.1591723,-82.6349353
28719,35.5178867,-83.3341588
28720,35.4507537,-82.2536544
28721,35.6626696,-82.9584965
28722,35.2084615,-82.0610112
28723,35.3142071,-83.0261283
28725,35.366645,-83.2550816
28726,35.2809988,-82.416555
28729,35.3203983,-82.6006232
28730,35.5174215,-82.3780416
28731,35.2880357,-82.3946694
28732,35.4518286,-82.4457022
28733,35.4288598,-83.8141719
28734,35.1890812,-83.4122601
28735,35.4758752,-82.3504984
28736,35.1756584,-83.0864674
28739,35.2561109,-82.5437072
28740,36.0912158,-82.2729656
28741,35.0559189,-83.2111705
28742,35.3826451,-82.6506534
28743,35.8003602,-82.8811452
28745,35.5252818,-82.9720465
28746,35.4771959,-82.1617047
28747,35.1551829,-82.922658
28748,35.6495634,-82.7577169
28749,35.8407224,-82.0985586
28751,35.5050204,-83.1206891
28752,35.7095987,-82.0355731
28753,35.8640782,-82.7127315
28754,35.875581,-82.5156807
28756,35.3519237,-82.1862679
28757,35.6497463,-82.308567
28759,35.3814454,-82.5885906
28761,35.6853297,-81.9105403
28762,35.6267904,-82.231583
28763,35.0285723,-83.4666149
28766,35.2510412,-82.6198348
28768,35.3242016,-82.7067491
28771,35.3470204,-83.8428143
28772,35.1169659,-82.8272169
28773,35.2654438,-82.3097005
28774,35.0934446,-82.9948581
28775,35.0213321,-83.3218328
28777,35.9044311,-82.068534
28778,35.6288806,-82.4054717
28779,35.3570025,-83.2159334
28781,35.2240557,-83.6354791
28782,35.2339601,-82.147409
28783,35.2621425,-83.0104141
28785,35.6533075,-83.1397694
28786,35.462005,-82.9890681
28787,35.741251,-82.5155781
28789,35.4070569,-83.3167767
28790,35.2004873,-82.5247747
28791,35.3561044,-82.5081811
28792,35.3830075,-82.3699035
28801,35.5943484,-82.5579169
28803,35.5317071,-82.5230173
28804,35.6484421,-82.563811
28805,35.6337537,-82.48318
28806,35.5719711,-82.6147292
28901,35.1980791,-83.8103486
28902,35.022285,-83.9591712
28904,35.0686298,-83.7335934
28905,35.1639462,-83.9400874
28906,35.1001363,-84.138594
28909,35.001661,-83.9047729
29001,33.786644,-80.1740651
29003,33.241221,-81.0238151
29006,33.8691012,-81.5510777
29009,34.4553003,-80.3761539
29010,34.2230911,-80.27265
29014,34.5233815,-81.1145128
29015,34.4374422,-81.3301255
29016,34.2025099,-80.9969998
29018,33.348797,-80.639176
29020,34.3143449,-80.5737194
29030,33.576312,-80.6475725
29031,34.5480755,-81.4925987
29032,34.345114,-80.4450248
29033,33.9561891,-81.0574878
29036,34.1340036,-81.3399136
29037,34.1899352,-81.8676945
29038,33.3726433,-80.9815061
29039,33.422422,-80.9150214
29040,34.0687946,-80.4404783
29042,33.2976714,-81.1586981
29044,33.92571,-80.695204
29045,34.185012,-80.8063145
29046,34.102331,-80.1536333
29047,33.5327227,-80.585802
29048,33.390561,-80.2952844
29051,33.8616258,-80.1278284
29052,33.7983098,-80.7412955
29053,33.8275399,-81.0908946
29054,33.9419531,-81.3830815
29055,34.5742442,-80.914866
29056,33.6086383,-80.0059872
29058,34.5542826,-80.7496841
29059,33.33003,-80.4185079
29061,33.8974933,-80.8506042
29062,34.0042858,-80.6055213
29063,34.1421312,-81.2061836
29065,34.2851395,-81.2965827
29067,34.5441658,-80.5370944
29069,34.1801189,-80.0946444
29070,33.9166673,-81.4492326
29072,34.0017785,-81.2724095
29073,33.8887388,-81.2388032
29074,34.4411266,-80.8184018
29075,34.2181342,-81.2990712
29078,34.1821838,-80.7088249
29079,34.2865169,-80.1137171
29080,34.012164,-80.0855766
29081,33.0890799,-81.0473735
29082,33.0382148,-80.9391413
29101,34.4601407,-80.2471315
29102,33.641983,-80.1884809
29104,34.0010257,-80.213437
29105,33.8063953,-81.593579
29107,33.529824,-81.1243307
29108,34.3055238,-81.6273418
29111,33.7890385,-80.0063686
29112,33.6253454,-81.0815924
29113,33.4324526,-81.135322
29114,33.954301,-79.9322794
29115,33.4773863,-80.8491439
29117,33.4982616,-80.8488313
29118,33.5693935,-80.8885584
29122,34.2388088,-81.3283343
29123,33.7646517,-81.2714508
29125,33.7027589,-80.4623073
29126,34.3289331,-81.4194816
29127,34.1532516,-81.5124627
29128,34.095053,-80.5261844
29129,33.7892865,-81.6727154
29130,34.3316076,-80.8804123
29133,33.3589111,-80.8031266
29135,33.7012187,-80.7571705
29137,33.5961906,-81.3214162
29138,34.0423919,-81.7761515
29142,33.4634774,-80.5245227
29145,34.2287194,-81.7662014
29146,33.5082492,-81.2954117
29147,34.0917664,-80.9664882
29148,33.5341983,-80.337458
29150,33.8747742,-80.3540686
29152,33.9722922,-80.4658159
29153,33.9592493,-80.3083785
29154,33.8792605,-80.4404176
29160,33.7468885,-81.0355159
29161,34.1036497,-79.9434262
29162,33.8858888,-80.0140193
29163,33.429587,-80.439904
29164,33.6621679,-81.4164712
29166,33.9018074,-81.7057319
29168,33.8484488,-80.5407669
29169,33.9975025,-81.0974055
29170,33.937674,-81.1472028
29172,33.912417,-81.0769783
29175,34.4438489,-80.5983559
29178,34.4933591,-81.6067345
29180,34.3664652,-81.0936844
29201,33.9824842,-81.0280982
29202,33.9935578,-81.0310016
29203,34.1017225,-81.042085
29204,34.029148,-81.0025264
29205,33.9900575,-80.9972487
29206,34.026415,-80.9589945
29207,34.0424469,-80.8459861
29208,33.998133,-81.0281523
29209,33.9267508,-80.9503637
29210,34.0461616,-81.1065797
29212,34.0762754,-81.1987804
29223,34.0926336,-80.919271
29225,33.9961773,-81.025028
29229,34.1395258,-80.8882088
29301,34.9340282,-82.0106966
29302,34.8844457,-81.8436003
29303,34.9956654,-81.9603458
29306,34.8926326,-81.921504
29307,34.982716,-81.8315546
29316,35.0430448,-81.9751069
29320,34.9584005,-81.993676
29321,34.7146547,-81.7410663
29322,35.1210412,-82.132234
29323,35.1263413,-81.907463
29324,34.9836864,-81.8266347
29325,34.465141,-81.8498163
29329,34.9945112,-81.8359946
29330,35.0526337,-81.8041528
29331,34.6518357,-81.8440849
29332,34.2787597,-81.9703674
29333,34.9712013,-81.9102255
29334,34.9055515,-82.1244143
29335,34.6463442,-81.9043398
29338,35.1355133,-82.0015977
29340,34.9723127,-81.5859169
29341,35.1119103,-81.7131624
29346,34.9450779,-81.8363731
29349,35.0673347,-82.0680953
29351,34.421034,-81.8080447
29353,34.8307414,-81.6486039
29355,34.2895705,-81.8264182
29356,35.1420737,-82.2808308
29360,34.4986902,-82.0510544
29364,34.7624796,-81.4706691
29365,34.980991,-82.1718527
29368,35.0815788,-81.8634114
29369,34.8656198,-82.0194635
29370,34.3738053,-81.9633615
29372,34.9017808,-81.7112938
29373,34.9244824,-81.7475443
29374,34.7845494,-81.8534723
29375,34.8613018,-82.1138038
29376,34.8113817,-81.9442191
29377,34.9306288,-82.0951089
29378,34.9669069,-81.9685391
29379,34.6823486,-81.6087282
29384,34.3402478,-82.0901276
29385,34.9729626,-82.1014165
29388,34.7643147,-82.0446329
29401,32.77718,-79.9320004
29403,32.8058998,-79.9431804
29404,32.8989988,-80.0497394
29405,32.8562518,-79.9819942
29406,32.9372668,-80.0352446
29407,32.7989296,-79.9978032
29409,32.7960876,-79.9604929
29410,32.93271,-80.0029823
29412,32.7114689,-79.9526033
29414,32.839966,-80.089182
29418,32.9095232,-80.0942194
29420,32.9317625,-80.1007216
29423,32.9787596,-80.071205
29424,32.7836367,-79.9373654
